shot_num,distance_to_goal,play_pattern,duration,shot_speed,angle_to_goal,players_between_goal,players_within_1,players_within_5,players_within_10,opponents_within_5,teammates_within_5,shot_taker_type,shot_technique,shot_body_part,goalkeeper_in_the_way,one_on_one,pass_length,pass_angle,pass_speed,goal
7490,16.316862443496913,Open Play,1.382017,11.806556969629833,0.42285392613294087,1,0,1,2,1,0,forward,Normal,Right Foot,1,0,18.867962,1.012197,13.077205614388841,0
7491,17.181967291320287,Open Play,0.471277,36.45831918663607,0.7925408990668615,1,0,3,4,3,0,forward,Normal,Right Foot,1,0,23.853722,0.57637525,20.287226470278217,0
7492,21.48534384179132,Open Play,1.119699,19.18849962515937,0.5463104483248811,3,0,1,4,1,0,midfield,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
7493,19.4164878389476,Open Play,1.35462,14.333531055903206,0.0,2,0,3,7,3,0,midfield,Normal,Right Foot,1,0,22.090721,1.6614562,14.228028773540547,0
7494,12.53195914452325,Open Play,0.264834,47.320053862129676,0.9272952180016123,1,0,2,2,2,0,midfield,Normal,Right Foot,1,1,18.867962,1.012197,12.337646154523773,0
7495,20.3179723397784,Open Play,0.231409,87.80113279854457,0.3865564329398342,2,0,2,6,1,1,midfield,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
7496,10.44030650891055,Open Play,1.418274,7.3612761066694805,0.09966865249116202,2,0,2,9,2,0,defender,Normal,Left Foot,1,0,10.630146,0.8519663,17.173095012495395,1
7497,25.969597609512558,Open Play,1.272066,20.415291037974885,0.08090409915523063,2,0,3,6,3,0,midfield,Normal,Right Foot,1,0,27.45906,0.18311082,8.328935802664793,0
7498,18.160396471443022,Open Play,0.3187,56.982731319243875,0.6237017162268912,1,0,2,8,2,0,forward,Normal,Left Foot,1,0,33.868126,0.9680528,22.193981414839374,0
7499,3.805259518088087,Open Play,0.3555,10.703964889136673,0.8353565591193918,0,0,1,4,1,0,midfield,Half Volley,Right Foot,0,0,12.903488,1.2637506,20.808721013649308,1
7500,32.58481241314733,Open Play,0.970483,33.575871409542806,0.7188299996216244,2,0,1,4,1,0,defender,Normal,Left Foot,1,0,14.373587,1.2006255,12.80954182966292,0
7501,7.169379331573968,Open Play,0.2062,34.769055924219046,0.5485494024505293,1,0,1,2,1,0,midfield,Normal,Left Foot,1,0,20.13579,1.0738277,9.485038877695514,0
7502,12.955307792561314,Open Play,0.3271,39.60656616496886,0.4383365598579579,1,0,3,6,2,1,forward,Normal,Left Foot,1,1,17.459095,1.0225184,15.703661275340304,0
7503,24.95696295625732,Free Kick,0.812464,30.71762312700295,0.5426905031793986,5,0,0,4,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7504,10.206860437960346,Open Play,0.5286,19.30923276193785,1.050730249606433,0,0,2,2,2,0,forward,Normal,Right Foot,0,1,23.38568,0.08562702,18.2372918807052,1
7505,23.547823678633236,Open Play,0.8655,27.20719084764094,0.8829892565508359,1,0,2,3,2,0,midfield,Normal,Right Foot,1,0,7.939773,0.7140907,7.172955646118979,0
7506,22.2103579439864,Open Play,0.2218,100.13687080246348,0.875548626291777,1,0,1,4,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7507,23.840302011509834,Open Play,0.8516,27.994718191063683,0.6603706739957776,1,0,3,4,2,1,midfield,Normal,Right Foot,1,0,34.087242,0.80199414,24.84032913351639,0
7508,26.518861212352242,Open Play,1.022865,25.92606180908746,0.7823951694214505,2,0,2,6,2,0,midfield,Normal,Right Foot,1,0,11.964113,1.7813059,5.888140659062959,0
7509,8.452810183601661,Open Play,0.3422,24.701374002342668,0.2814792985280426,1,0,3,4,2,1,midfield,Half Volley,Right Foot,1,0,19.799496,0.7925409,15.911426498226366,0
7510,13.017296186228537,Open Play,0.556224,23.402974676081104,0.8069775469639787,2,0,1,3,1,0,forward,Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
7511,14.222517358048819,Open Play,2.54096,5.597300767445697,0.17021192528547466,1,0,1,3,1,0,midfield,Normal,Head,1,0,26.815853,1.2006774,27.246345783261866,0
7512,13.901438774457844,Open Play,0.6884,20.193839009962005,0.6889243882148613,1,1,2,4,2,0,midfield,Normal,Left Foot,1,0,62.094284,0.8036194,18.34470696158737,1
7513,17.07922714879101,Open Play,0.2163,78.96082824221456,0.06738249584337636,1,0,2,3,2,0,midfield,Normal,Right Foot,1,0,29.069744,0.45595545,10.219991464252765,0
7514,26.096743091811284,Open Play,0.980481,26.61626598762371,0.748829107483907,1,0,1,5,1,0,midfield,Normal,Right Foot,1,0,41.067017,0.83707625,13.392146876491811,0
7515,27.06011825546961,Open Play,0.9641,28.067750498360763,0.21783177570535098,3,0,2,6,2,0,defender,Normal,Right Foot,1,0,16.2,3.1415927,12.496143165689594,0
7516,29.46133058773823,Open Play,1.237881,23.79980837232192,0.07130746478529036,1,0,2,5,2,0,midfield,Normal,Left Foot,1,0,69.19603,0.24077259,18.501353964449127,0
7517,18.42851052038661,Open Play,0.6569,28.053753265925724,0.7352120291233052,2,1,5,6,5,0,defender,Normal,Right Foot,1,0,23.963305,0.9874233,8.435739962009293,0
7518,12.701181047445948,Open Play,0.796977,15.936697103487235,0.6998928697192435,1,0,3,5,2,1,forward,Normal,Head,1,0,30.731905,0.97286624,22.970255807759017,0
7519,18.560711193270585,Open Play,0.406749,45.631854517824465,0.6483319890872606,5,0,0,4,0,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
7520,1.941648783894756,Open Play,0.2175,8.927120845493132,1.266795387454753,0,0,4,11,2,2,midfield,Normal,Other,0,0,8.464632,1.3200871,9.567799594804791,1
7521,33.772177898382566,Free Kick,1.156152,29.21084589083664,1.4023400539449837,1,0,0,0,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7522,14.892279879185722,Open Play,1.1687,12.742602788727407,0.4671811631986676,1,0,1,4,1,0,midfield,Normal,Left Foot,1,0,21.644861,0.5277419,11.000640791783576,0
7523,19.949185447030157,Open Play,0.4977,40.08275155119582,0.8829597815014741,1,0,2,2,2,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7524,28.708535316173826,Open Play,1.0237,28.04389500456562,0.8748449496971072,2,0,2,3,2,0,defender,Normal,Left Foot,1,0,47.236958,1.1289256,18.16418958092625,0
7525,5.514526271584895,Open Play,0.1114,49.502031163239636,0.5795639852933233,2,0,4,8,3,1,defender,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7526,11.763077828527697,Open Play,0.2569,45.7885474057131,0.7094026694871962,1,0,4,6,3,1,defender,Normal,Left Foot,1,1,12.61943,0.055498507,10.88419492052881,0
7527,7.922752047110908,Open Play,0.454387,17.436132739516992,0.5272870470142863,2,1,4,9,3,1,midfield,Normal,Head,1,0,40.534676,1.7972254,20.20873293091675,0
7528,31.601424018547007,Free Kick,1.060871,29.788187271163988,0.11655788160385484,3,0,1,4,0,1,forward,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7529,20.397303743387262,Open Play,0.631738,32.287599833138515,1.16354047872005,0,0,2,2,2,0,midfield,Normal,Left Foot,0,0,24.429695,0.4947731,10.727957918991676,0
7530,11.042191811411353,Open Play,0.5009,22.044703157139853,0.15612636584334247,1,0,2,3,2,0,midfield,Normal,Head,1,1,38.948685,0.83988965,19.97983183969472,0
7531,29.55841673703109,Open Play,1.24221,23.79502397906239,0.8638395021980804,2,0,2,6,2,0,midfield,Normal,Right Foot,1,0,11.795762,3.0140831,12.157070073383458,0
7532,11.596551211459381,Open Play,1.376184,8.426599358413831,0.752077167519201,1,1,1,3,1,0,forward,Normal,Head,1,1,31.148836,1.2541219,23.15037997350059,0
7533,24.216729754448682,Open Play,1.236271,19.58852853011086,0.199778398866621,1,0,2,9,2,0,midfield,Normal,Left Foot,1,0,7.4168725,1.5033313,15.258480372273544,0
7534,16.115210206509868,Open Play,1.0065,16.01113781074006,0.20216879328855678,3,0,3,7,3,0,midfield,Normal,Left Foot,1,0,8.998889,1.8292513,10.806879813009859,1
7535,17.980545041794475,Open Play,0.6187,29.06181516372147,0.6552961056874835,1,0,2,3,2,0,midfield,Normal,Left Foot,1,0,25.712643,0.1286965,16.765608673572622,0
7536,22.931419493786258,Open Play,0.796631,28.785497292706733,0.22328785067099843,2,0,2,6,1,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7537,18.51539899651098,Open Play,0.8365,22.134368196665847,0.17933883179880594,1,0,2,7,2,0,forward,Normal,Right Foot,1,0,3.757659,2.010639,4.380377723105599,0
7538,11.276967677527503,Open Play,0.5216,21.619953369492915,0.8296171077931006,0,0,2,3,2,0,midfield,Normal,Right Foot,0,1,22.6073,0.09746795,14.826403269981896,0
7539,33.588688572196446,Open Play,1.221081,27.507338638629577,0.40736907271204414,1,0,1,3,1,0,midfield,Normal,Left Foot,1,0,34.200584,1.5766442,25.503791789949243,0
7540,19.0,Open Play,0.36,52.77777777777778,0.20749622643520266,1,0,4,8,4,0,midfield,Normal,Right Foot,1,0,11.7046995,1.2220253,20.427050455008075,0
7541,17.46424919657298,Open Play,1.92,9.095963123215094,0.18534794999569476,1,0,3,6,2,1,midfield,Overhead Kick,Right Foot,1,0,-1.0,-1.0,-1.0,0
7542,45.69463863518345,Open Play,3.053,14.96712696861561,0.3217505543966422,1,0,3,4,3,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7543,25.079872407968907,Open Play,0.973,25.77581953542539,0.23554498072086333,1,0,0,1,0,0,midfield,Half Volley,Right Foot,1,0,13.341664,1.7975951,11.501434538039945,0
7544,10.63014581273465,Open Play,1.813,5.863290575143216,0.5191461142465229,1,0,1,6,1,0,forward,Normal,Other,1,0,5.8309517,0.5404195,3.2394177193585003,0
7545,20.615528128088304,Open Play,0.733,28.124867841866717,0.5123894603107377,2,0,2,3,2,0,midfield,Normal,Right Foot,1,0,14.866069,2.4037776,10.718146176869867,0
7546,19.697715603592208,Open Play,1.093,18.02169771600385,0.5880026035475675,1,0,3,3,3,0,midfield,Volley,Right Foot,1,0,34.0,0.0,17.46276322547509,0
7547,36.05551275463989,Open Play,1.213,29.724247942819364,0.4899573262537283,1,0,1,1,1,0,defender,Normal,Right Foot,1,0,12.165525,2.976444,8.86054265156332,0
7548,15.620499351813308,Open Play,0.333,46.908406461901826,0.4636476090008061,2,0,3,6,3,0,defender,Normal,Right Foot,1,0,6.0,3.1415927,6.718924972004479,0
7549,26.68332812825267,Open Play,0.573,46.56776287653171,0.07677189126977804,2,0,0,2,0,0,midfield,Normal,Left Foot,1,0,8.485281,2.3561945,10.101525445522107,0
7550,4.47213595499958,Open Play,1.213,3.6868392044514255,0.4636476090008061,1,0,2,5,2,0,midfield,Normal,Head,1,0,26.019224,1.6092389,27.50446475953,0
7551,17.804493814764857,Open Play,0.533,33.40430359242937,1.0222469243443686,1,0,1,4,0,1,forward,Volley,Right Foot,1,0,41.0,1.3494819,21.808510638297875,0
7552,20.518284528683193,Open Play,0.453,45.294226332633976,0.8760580505981934,1,0,0,3,0,0,forward,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
7553,17.804493814764857,Open Play,0.933,19.083058751087734,1.0222469243443686,1,0,1,4,1,0,forward,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
7554,6.0,Open Play,0.453,13.245033112582782,0.5880026035475675,1,0,4,5,4,0,midfield,Normal,Right Foot,1,0,14.56022,1.2924967,16.54570429381936,1
7555,13.038404810405298,Open Play,0.453,28.78235057484613,0.7853981633974483,1,0,1,3,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7556,12.206555615733702,Open Play,0.64,19.07274314958391,1.1071487177940904,2,0,2,4,2,0,defender,Volley,Other,1,0,29.427877,1.7415315,25.973413891548386,0
7557,20.248456731316587,Open Play,1.333,15.190140083508318,0.722979353401491,1,0,3,6,3,0,midfield,Half Volley,Right Foot,1,0,8.062258,1.4464413,6.2353114836029,0
7558,22.627416997969522,Open Play,0.853,26.526866351664154,0.8960553845713439,1,0,2,2,2,0,forward,Normal,Right Foot,1,0,35.35534,0.5016041,14.981075872596348,0
7559,16.1245154965971,Open Play,0.293,55.03247609760102,0.35877067027057225,3,0,1,2,1,0,midfield,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
7560,4.242640687119285,Open Play,0.413,10.272737741208923,1.1659045405098132,0,0,1,4,1,0,forward,Normal,Right Foot,0,0,17.262676,1.3961241,22.714048028463246,1
7561,15.0,Open Play,1.053,14.245014245014247,0.3947911196997615,3,0,3,8,3,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7562,18.35755975068582,Open Play,1.202,15.272512271785208,0.3028848683749714,1,0,2,3,2,0,midfield,Volley,Left Foot,1,0,30.364452,1.2698761,16.74818141278431,0
7563,27.85677655436824,Free Kick,1.053,26.45467858914363,0.49394136891958124,5,0,0,1,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7564,8.000000000000002,Open Play,0.447948,17.859215801834146,0.12435499454676088,1,0,2,4,1,1,forward,Normal,Head,1,0,40.60788,1.3975507,30.677556099187054,0
7565,4.11096095821889,Open Play,1.084006,3.792378416926558,0.3970794452249822,1,0,2,5,2,0,forward,Backheel,Right Foot,1,0,-1.0,-1.0,-1.0,1
7566,14.571547618561317,Open Play,0.740899,19.667387347750932,1.0294162120263233,1,0,2,7,2,0,midfield,Normal,Right Foot,1,0,9.219544,0.86217004,9.964263550817432,1
7567,31.776248991975123,Open Play,1.133313,28.03836979896562,0.3782579267136622,2,0,1,5,1,0,midfield,Normal,Right Foot,1,0,15.524175,1.8313987,18.210218318705763,0
7568,24.77458375028731,Open Play,0.784491,31.58045630897908,0.9280130929680288,1,0,1,1,1,0,forward,Normal,Right Foot,1,0,53.0,0.5565993,19.979922063224766,0
7569,9.266067126888295,Open Play,0.67045,13.820668397178455,0.06165017063925908,1,1,1,4,1,0,midfield,Normal,Head,1,0,21.213203,1.4288993,16.069391285202958,0
7570,25.67975856584325,Open Play,0.254154,101.0401511124879,0.015808959539573435,2,0,1,6,1,0,midfield,Normal,Left Foot,1,0,16.124516,0.124354996,17.537913482027147,0
7571,23.703375287076735,Open Play,0.349908,67.74173579076997,0.15074638112042169,2,0,2,7,2,0,midfield,Normal,Right Foot,1,0,24.186773,1.4464413,20.898787851074022,0
7572,11.86001686339442,Open Play,0.165713,71.56962256065862,1.3858379365769242,1,0,1,3,1,0,defender,Normal,Right Foot,1,1,21.400934,0.65284663,11.575581219727766,0
7573,19.902261178067178,Open Play,0.897849,22.16660170927091,0.7728202103851659,2,0,2,4,2,0,midfield,Normal,Left Foot,1,0,12.0415945,1.6539376,17.504582102615448,0
7574,18.416568627190024,Open Play,1.211409,15.202601786176283,0.03313703708709208,2,0,1,4,1,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
7575,31.66101703988677,Free Kick,1.338277,23.658044664809132,0.33912332378357785,6,0,0,4,0,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7576,16.911830178901393,Open Play,1.422083,11.892294738704699,1.170383077425736,1,0,2,5,2,0,midfield,Normal,Left Foot,1,0,24.839485,0.87090343,13.831711078711221,0
7577,5.508175741568162,Open Play,0.3011,18.293509603348266,0.7140906986121569,2,0,2,4,2,0,defender,Normal,Head,1,0,-1.0,-1.0,-1.0,0
7578,8.11541742610939,Open Play,0.1171,69.30330850648498,0.8459301831795564,1,1,6,7,5,1,defender,Normal,Right Foot,1,1,-1.0,-1.0,-1.0,0
7579,7.387827826905555,Open Play,0.1971,37.482637376486835,0.12219517069135548,1,0,3,5,3,0,forward,Normal,Right Foot,1,0,19.416489,1.3633001,32.98757702845328,1
7580,4.9648766349225575,Open Play,0.466898,10.633750058733508,1.0282170026689066,0,0,3,7,3,0,midfield,Volley,Left Foot,0,0,10.049875,1.670465,22.073085045290775,1
7581,13.600367642089678,Open Play,0.379447,35.842601580957755,0.8193986608698699,2,0,1,8,1,0,midfield,Normal,Right Foot,1,0,11.045361,0.09065989,10.428859016430945,0
7582,26.02306669091865,Open Play,0.983,26.47310955332518,0.27932320010110706,2,0,3,8,2,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7583,9.507891459203774,Open Play,0.1407,67.57563226157623,1.390942827002418,1,0,1,5,1,0,midfield,Half Volley,Left Foot,1,1,19.646883,0.2573237,9.11634144440075,0
7584,31.173225691288355,Open Play,1.375451,22.664003073383462,0.0951069376361384,2,0,0,3,0,0,defender,Normal,Left Foot,1,0,24.083189,1.6539376,16.06580581733609,0
7585,16.05272562526377,Open Play,0.7497,21.412199046637014,0.5900602138124774,1,0,2,2,2,0,midfield,Normal,Left Foot,1,0,25.079872,0.07982998,12.843689459706512,1
7586,14.09822683886169,Open Play,0.2522,55.90097874251265,0.8243395064944872,1,0,1,2,1,0,forward,Normal,Right Foot,1,1,72.277245,0.25168997,14.915013168422178,0
7587,20.30615670184784,Open Play,0.968992,20.955959081032496,1.1240326667257083,1,0,0,3,0,0,midfield,Half Volley,Right Foot,1,0,19.235384,1.0838971,13.04162800586834,1
7588,10.68503626573162,Open Play,1.003865,10.643897601501816,0.8121297622172413,1,0,1,4,1,0,defender,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
7589,13.799275343292493,Open Play,0.232299,59.403076824663444,0.06965457372856806,1,0,2,4,2,0,midfield,Normal,Right Foot,1,1,14.035668,0.071307465,10.835007601990272,0
7590,24.340295807569806,Open Play,0.294224,82.72709162940416,0.11487660541689923,2,0,1,6,1,0,midfield,Normal,Right Foot,1,0,16.40122,2.226492,17.661661609263422,0
7591,5.824087911424409,Open Play,0.620141,9.39155435848365,0.4048917862850836,1,0,5,8,4,1,defender,Normal,Head,1,0,28.86174,1.3258177,18.39208294630525,0
7592,16.896153408394472,Open Play,0.9847,17.158681231232325,0.04934263225296981,1,0,1,3,1,0,midfield,Normal,Left Foot,1,0,42.755116,0.1882215,13.78625848732506,1
7593,28.729427422070216,Open Play,1.1115,25.84743807653641,0.1826116907753577,1,0,3,9,2,1,midfield,Normal,Right Foot,1,0,7.81025,2.2655346,9.987199499641513,0
7594,29.52371927789586,Open Play,1.403773,21.031690506866752,0.5985377712716053,1,0,2,4,2,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7595,24.95375723212839,Free Kick,1.229271,20.29963875510639,0.45011205666426857,4,0,1,1,0,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7596,12.31665539016173,Open Play,0.908706,13.554059718062529,0.5509824876736378,1,0,0,3,0,0,defender,Normal,Left Foot,1,0,13.453624,0.7328151,8.996070910781484,1
7597,21.290608258102914,Open Play,0.983586,21.64590412846758,0.5142865412694495,2,0,3,5,2,1,midfield,Half Volley,Right Foot,1,0,15.524175,1.3101939,17.67736629821398,0
7598,11.610340218959994,Open Play,0.89198,13.016368325478144,1.0164888305933455,1,0,1,3,1,0,forward,Diving Header,Head,1,0,21.095022,1.4758446,21.411919518604332,0
7599,18.638937737972093,Open Play,1.75213,10.637873752502436,0.7553069146140172,1,0,1,4,1,0,midfield,Lob,Right Foot,1,1,26.205725,0.3627903,17.312363457386283,1
7600,32.706115636070265,Free Kick,0.3915,83.5405252517759,0.37990757478872506,4,0,0,1,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7601,34.42440994410797,Open Play,1.391,24.747958263197678,0.17398063618626164,3,0,0,2,0,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
7602,32.449961479175904,Open Play,1.1453,28.333154177225097,0.47835243137865757,1,0,2,3,1,1,midfield,Normal,Right Foot,1,0,32.358616,1.66985,25.520841896642622,0
7603,20.87510479015614,Open Play,1.2412,16.818485973377488,0.6720400710056449,1,0,2,4,2,0,forward,Volley,Right Foot,1,0,8.060397,1.770625,8.45865590870417,0
7604,21.70069123323034,Open Play,0.1396,155.44907760193652,0.16514867741462672,4,1,6,10,5,1,defender,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7605,15.658863304850703,Open Play,0.3577,43.77652587321975,0.690446457054692,1,1,3,4,2,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7606,32.920054677961886,Open Play,1.0823,30.416755685079817,0.2341565748098005,1,0,3,6,3,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
7607,30.761014287568607,Open Play,1.620618,18.981039509352982,0.09306372872441786,4,0,0,1,0,0,midfield,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,1
7608,21.12060605191053,Open Play,1.3743,15.368264608826697,1.0191413442663497,2,1,3,5,3,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7609,21.252999788265182,Open Play,0.8277,25.677177465585576,0.7044940642422176,2,0,2,5,2,0,forward,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
7610,30.73906309567681,Open Play,1.923319,15.982300957707384,0.27549723756986616,3,0,1,2,1,0,midfield,Normal,Right Foot,1,0,18.174707,1.9901379,11.571691971273815,0
7611,12.601587201618694,Open Play,0.880818,14.306686740755405,0.6973907898697072,1,0,1,3,1,0,forward,Normal,Head,1,0,45.260357,1.2909793,21.365350231558452,1
7612,19.20963300013824,Open Play,0.2196,87.47556010991913,0.8528199334533565,2,0,2,4,2,0,defender,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7613,14.590750494748377,Open Play,0.21,69.47976426070656,0.3440793489998108,1,1,2,4,2,0,midfield,Normal,Left Foot,1,0,10.538027,0.80552965,6.815876321508558,0
7614,18.860010604450885,Open Play,0.399,47.2681970036363,0.45031506570666063,1,0,2,2,2,0,forward,Normal,Left Foot,1,0,28.84441,0.5880026,15.579673581049672,0
7615,16.434415109762803,Open Play,0.6756,24.325658836238606,1.269387254278852,1,1,1,3,1,0,forward,Normal,Right Foot,1,1,11.792371,0.39152956,11.382596925488755,0
7616,30.124076749337892,Open Play,1.1456,26.295458056335452,0.8795396612887667,2,0,0,3,0,0,defender,Normal,Right Foot,1,0,21.216267,0.7019802,9.604032114306865,0
7617,20.9117192023994,Open Play,0.982124,21.292341091755624,0.7539125089298505,1,0,1,1,1,0,midfield,Normal,Left Foot,1,0,15.160475,0.5404195,13.419033299224255,0
7618,37.12142238654117,Open Play,1.973,18.814709775236274,0.5667292175235064,2,0,1,3,1,0,defender,Half Volley,Right Foot,1,0,18.027756,1.5152978,12.51927526202774,0
7619,39.395431207184416,Open Play,1.173,33.5851928449995,0.3217505543966422,2,0,1,3,1,0,midfield,Normal,Left Foot,1,0,9.433981,2.5829933,6.206566534247765,0
7620,33.015148038438355,Open Play,1.533,21.536300090305517,0.15037142800713454,2,0,1,6,1,0,midfield,Normal,Left Foot,1,0,9.848858,1.152572,14.483614414406034,0
7621,24.758836806279895,Open Play,0.8,30.948546007849867,0.9129077216126865,1,0,1,4,1,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
7622,34.132096331752024,Open Play,0.72,47.40568934965559,0.20304521725346514,3,0,0,2,0,0,midfield,Normal,Right Foot,1,0,12.727922,2.3561945,9.74572899031995,0
